filename , look_vec_x, look_vec_y, look_vec_z, pupil_size   , attention
1331.json, -0.4875   , 0.0011    , -0.8731   , 0.3531955    ,         0
1332.json, 0.0964    , 0.3874    , -0.9169   , -0.4132525   ,         0
1333.json, -0.4663   , 0.5415    , -0.6996   , 0.1801021    ,         0
1334.json, -0.232    , -0.1867   , -0.9546   , -0.06709629  ,         0
1335.json, 0.1692    , -0.6711   , -0.7218   , -0.1302501   ,         0
1336.json, 0.1333    , 0.4557    , -0.8801   , -0.2623689   ,         0
1337.json, -0.426    , 0.1661    , -0.8894   , -0.03496301  ,         0
1338.json, -0.1484   , -0.4421   , -0.8846   , 0.05296372   ,         0
1339.json, 0.0299    , -0.1786   , -0.9835   , 0.0423517    ,         1
134.json , 0.2855    , -0.0357   , -0.9577   , 0.08174472   ,         0
1340.json, -0.0065   , 0.0522    , -0.9986   , 0.2663627    ,         1
1341.json, -0.358    , -0.2812   , -0.8904   , -0.03346204  ,         0
1342.json, -0.4435   , 0.4747    , -0.7603   , 0.1870558    ,         0
1343.json, 0.596     , 0.2131    , -0.7742   , -0.1997507   ,         0
1344.json, 0.4467    , -0.6247   , -0.6406   , -0.1598051   ,         0
1345.json, 0.1016    , -0.7023   , -0.7046   , -0.0744765   ,         0
1346.json, 0.3577    , 0.2884    , -0.8882   , -0.2180266   ,         0
1347.json, 0.0294    , -0.6484   , -0.7608   , 0.04214459   ,         0
1348.json, 0.7077    , 0.3512    , -0.6131   , -0.1105574   ,         0
1349.json, -0.2622   , 0.1937    , -0.9454   , 0.2920482    ,         0
135.json , 0.8089    , 0.1562    , -0.5669   , -0.1977647   ,         0
1350.json, 0.1558    , -0.6436   , -0.7494   , 0.4010346    ,         0
1351.json, -0.5931   , -0.2252   , -0.773    , -0.05684806  ,         0
1352.json, -0.1324   , -0.4238   , -0.896    , -0.1990261   ,         0
1353.json, 0.2148    , -0.1554   , -0.9642   , -0.02825656  ,         0
1354.json, 0.1049    , -0.4814   , -0.8702   , -0.2560424   ,         0
1355.json, -0.1659   , -0.3195   , -0.9329   , 0.213379     ,         0
1356.json, -0.2897   , -0.3036   , -0.9077   , -0.4278947   ,         0
1357.json, -0.0727   , -0.2081   , -0.9754   , -0.0559682   ,         0
1358.json, -0.0207   , -0.1925   , -0.9811   , -0.02396332  ,         1
1359.json, -0.763    , -0.5402   , -0.355    , 0.1608811    ,         0
136.json , 0.4676    , 0.2875    , -0.8358   , 0.1067845    ,         0
1360.json, -0.3727   , -0.1613   , -0.9138   , 0.02658159   ,         0
1361.json, -0.0276   , -0.1151   , -0.993    , 0.2000508    ,         1
1362.json, -0.2438   , -0.5063   , -0.8272   , -0.3829365   ,         0
1363.json, -0.4305   , 0.2721    , -0.8606   , 0.2539987    ,         0
1364.json, 0.2899    , -0.1224   , -0.9492   , 0.06841099   ,         0
1365.json, 0.6514    , -0.1694   , -0.7396   , -0.2479236   ,         0
1366.json, -0.2813   , 0.3424    , -0.8964   , 0.01124922   ,         0
1367.json, 0.3031    , 0.1241    , -0.9448   , 0.2318797    ,         0
1368.json, 0.3439    , -0.2081   , -0.9157   , -0.181307    ,         0
1369.json, -0.7716   , -0.2044   , -0.6024   , 0.2410195    ,         0
137.json , -0.7046   , -0.5897   , -0.3947   , -0.1782704   ,         0
1370.json, -0.4652   , 0.4472    , -0.7639   , 0.1066578    ,         0
1371.json, 0.6175    , 0.2473    , -0.7467   , -0.07702965  ,         0
1372.json, -0.8627   , -0.0617   , -0.5019   , -0.1206781   ,         0
1373.json, -0.3944   , -0.2698   , -0.8785   , -0.161809    ,         0
1374.json, -0.6283   , -0.3946   , -0.6704   , 0.4095121    ,         0
1375.json, 0.0064    , -0.2006   , -0.9797   , 0.2006207    ,         0
1376.json, 0.5153    , -0.3897   , -0.7633   , 0.1197133    ,         0
1377.json, -0.1227   , -0.1414   , -0.9823   , 0.3486328    ,         1
1378.json, -0.1879   , 0.3441    , -0.9199   , 0.1511683    ,         0
1379.json, 0.4805    , -0.2129   , -0.8508   , 0.2522484    ,         0
138.json , -0.3573   , 0.0451    , -0.9329   , -0.08405248  ,         0
1380.json, 0.5678    , -0.4984   , -0.6551   , -0.1227494   ,         0
1381.json, -0.1358   , 0.6302    , -0.7644   , -0.1475787   ,         0
1382.json, -0.284    , -0.4259   , -0.8591   , 0.06400597   ,         0
1383.json, 0.4661    , -0.2506   , -0.8485   , -0.3160582   ,         0
1384.json, 0.392     , -0.4463   , -0.8044   , 0.09098316   ,         0
1385.json, 0.5782    , 0.0161    , -0.8158   , 0.0268658    ,         0
1386.json, 0.4631    , 0.2881    , -0.8382   , -0.1444736   ,         0
1387.json, -0.418    , 0.3843    , -0.8232   , -0.4099064   ,         0
1388.json, -0.2026   , 0.4966    , -0.844    , 0.1815273    ,         0
1389.json, 0.6488    , 0.5206    , -0.555    , 0.08945381   ,         0
139.json , -0.1943   , -0.2391   , -0.9514   , 0.2749482    ,         0
1390.json, 0.7448    , 0.3914    , -0.5404   , 0.3231549    ,         0
1391.json, 0.0221    , -0.2068   , -0.9781   , 0.1356557    ,         0
1392.json, -0.7791   , 0.0884    , -0.6207   , 0.06519821   ,         0
1393.json, 0.0941    , 0.0592    , -0.9938   , -0.1467855   ,         1
1394.json, -0.4624   , 0.5772    , -0.6731   , 0.2509114    ,         0
1395.json, -0.6918   , 0.4406    , -0.5721   , 0.1750022    ,         0
1396.json, -0.2952   , -0.0162   , -0.9553   , 0.01628659   ,         0
1397.json, -0.3258   , 0.6051    , -0.7264   , 0.2383186    ,         0
1398.json, 0.4041    , 0.3627    , -0.8397   , -0.1008879   ,         0
1399.json, 0.7376    , 0.0044    , -0.6752   , -0.09151191  ,         0
14.json  , -0.5123   , 0.4186    , -0.7498   , 0.03882654   ,         0
140.json , 0.0734    , -0.0274   , -0.9969   , -0.3287331   ,         1
1400.json, -0.2511   , 0.1527    , -0.9558   , -0.1408507   ,         0
1401.json, -0.5397   , -0.2403   , -0.8068   , -0.1293518   ,         0
1402.json, 0.2128    , 0.1539    , -0.9649   , -0.04112038  ,         0
1403.json, -0.049    , 0.0293    , -0.9984   , -0.1607842   ,         1
1404.json, -0.0331   , -0.0432   , -0.9985   , -0.03661551  ,         1
1405.json, -0.6078   , 0.3187    , -0.7274   , 0.176636     ,         0
1406.json, 0.2941    , 0.2235    , -0.9293   , 0.1682699    ,         0
1407.json, 0.41      , -0.1856   , -0.893    , -0.2013709   ,         0
1408.json, -0.7675   , 0.5349    , -0.3533   , -0.00143946  ,         0
1409.json, -0.2586   , -0.5848   , -0.7688   , -0.2127801   ,         0
141.json , -0.5942   , -0.5292   , -0.6056   , 0.3327134    ,         0
1410.json, -0.5579   , 0.3256    , -0.7634   , -0.1118915   ,         0
1411.json, -0.1442   , 0.037     , -0.9889   , 0.1956806    ,         1
1412.json, 0.7359    , 0.395     , -0.5499   , 0.2690597    ,         0
1413.json, 0.3043    , 0.1729    , -0.9368   , 0.3681374    ,         0
1414.json, -0.6934   , -0.4068   , -0.5947   , -0.2199033   ,         0
1415.json, 0.0275    , -0.1605   , -0.9866   , -0.1289486   ,         1
1416.json, 0.2418    , 0.0062    , -0.9703   , -0.1159024   ,         0
1417.json, -0.5908   , 0.3321    , -0.7353   , -0.09352537  ,         0
1418.json, -0.7411   , 0.5152    , -0.4306   , -0.1333294   ,         0
1419.json, -0.2443   , 0.2332    , -0.9412   , -0.02909916  ,         0
142.json , 0.6758    , 0.2569    , -0.6909   , -0.3024019   ,         0
1420.json, -0.4197   , 0.2477    , -0.8732   , 0.2257672    ,         0
1421.json, 0.0398    , 0.1777    , -0.9833   , -0.01863327  ,         1
1422.json, -0.7523   , -0.3434   , -0.5623   , -0.3126348   ,         0
1423.json, -0.1974   , 0.2692    , -0.9427   , 0.1439854    ,         0
1424.json, 0.3676    , -0.4219   , -0.8288   , 0.03145999   ,         0
1425.json, 0.0339    , -0.2885   , -0.9569   , 0.2327864    ,         0
1426.json, 0.4365    , -0.2687   , -0.8587   , 0.03885333   ,         0
1427.json, 0.0354    , 0.43      , -0.9022   , 0.3068545    ,         0
1428.json, -0.654    , 0.1501    , -0.7415   , 0.01772476   ,         0
1429.json, -0.3609   , 0.2804    , -0.8894   , 0.02608208   ,         0
143.json , 0.1984    , 0.3153    , -0.928    , -0.1595788   ,         0
1430.json, -0.3191   , -0.2096   , -0.9243   , -0.08120847  ,         0
1431.json, -0.0323   , 0.598     , -0.8009   , 0.04387212   ,         0
1432.json, -0.2656   , -0.283    , -0.9216   , 0.3940743    ,         0
1433.json, -0.7336   , -0.2923   , -0.6135   , -0.02838259  ,         0
1434.json, 0.1474    , -0.3195   , -0.9361   , 0.04242201   ,         0
1435.json, -0.0382   , 0.4354    , -0.8994   , -0.01032902  ,         0
1436.json, 0.0632    , -0.0005   , -0.998    , -0.06370919  ,         1
1437.json, -0.8022   , -0.3773   , -0.4628   , -0.01166689  ,         0
1438.json, 0.4131    , 0.1287    , -0.9015   , 0.05733932   ,         0
1439.json, 0.3998    , 0.2149    , -0.891    , -0.04975561  ,         0
144.json , -0.126    , -0.4215   , -0.898    , 0.2652684    ,         0
1440.json, -0.1175   , 0.4498    , -0.8854   , 0.08265687   ,         0
1441.json, 0.7483    , 0.5117    , -0.4222   , -0.1437006   ,         0
1442.json, -0.4184   , 0.0999    , -0.9028   , 0.1684741    ,         0
1443.json, 0.4904    , 0.4213    , -0.7629   , -0.3777356   ,         0
1444.json, 0.1284    , -0.4426   , -0.8875   , -0.1903594   ,         0
1445.json, -0.1353   , -0.026    , -0.9905   , 0.1988345    ,         1
1446.json, 0.3543    , -0.065    , -0.9329   , 0.03469175   ,         0
1447.json, -0.0615   , 0.2395    , -0.9689   , 0.5416052    ,         0
1448.json, -0.6388   , 0.0418    , -0.7682   , 0.1566257    ,         0
1449.json, -0.3992   , -0.0371   , -0.9161   , -0.04585656  ,         0
145.json , -0.6736   , 0.1839    , -0.7159   , 0.2776919    ,         0
1450.json, -0.4113   , -0.1545   , -0.8983   , 0.08701299   ,         0
1451.json, -0.6611   , -0.1513   , -0.7349   , -0.1251129   ,         0
1452.json, 0.0323    , 0.0349    , -0.9989   , 0.009073062  ,         1
1453.json, 0.347     , -0.1797   , -0.9205   , 0.1250145    ,         0
1454.json, -0.8293   , 0.1599    , -0.5355   , 0.2019289    ,         0
1455.json, -0.2581   , 0.0307    , -0.9656   , 0.2592412    ,         0
1456.json, -0.4857   , 0.1444    , -0.8621   , -0.1981858   ,         0
1457.json, -0.0638   , -0.3537   , -0.9332   , -0.1781852   ,         0
1458.json, 0.5778    , -0.1836   , -0.7952   , 0.456208     ,         0
1459.json, -0.1171   , 0.6373    , -0.7617   , 0.452164     ,         0
146.json , 0.811     , -0.4058   , -0.4216   , -0.06148777  ,         0
1460.json, -0.3886   , 0.2985    , -0.8717   , -0.009199236 ,         0
1461.json, 0.8379    , 0.0459    , -0.5439   , 0.1895623    ,         0
1462.json, -0.7793   , 0.3037    , -0.5481   , -0.1388066   ,         0
1463.json, 0.7432    , 0.3728    , -0.5556   , -0.113348    ,         0
1464.json, -0.5329   , -0.5598   , -0.6346   , 0.5487963    ,         0
1465.json, -0.319    , 0.2872    , -0.9032   , 0.2306962    ,         0
1466.json, -0.2222   , 0.6403    , -0.7353   , 0.05641133   ,         0
1467.json, 0.2343    , 0.6659    , -0.7083   , 0.1381674    ,         0
1468.json, 0.6662    , 0.4131    , -0.6209   , -0.168986    ,         0
1469.json, 0.5759    , -0.05     , -0.816    , 0.2028902    ,         0
147.json , 0.1453    , -0.4102   , -0.9004   , 0.07246432   ,         0
1470.json, -0.1805   , 0.3856    , -0.9048   , -0.03353574  ,         0
1471.json, 0.3684    , -0.1655   , -0.9148   , -0.05607982  ,         0
1472.json, 0.6878    , 0.2388    , -0.6855   , -0.1189073   ,         0
1473.json, 0.676     , 0.0162    , -0.7368   , -0.1287077   ,         0
1474.json, -0.0361   , 0.0372    , -0.9987   , 0.09739178   ,         1
1475.json, 0.3305    , -0.5845   , -0.741    , -0.5113491   ,         0
1476.json, -0.3431   , -0.6708   , -0.6575   , -0.07702993  ,         0
1477.json, -0.3134   , -0.0798   , -0.9463   , -0.03295691  ,         0
1478.json, 0.2303    , 0.4252    , -0.8753   , 0.3135726    ,         0
1479.json, -0.361    , 0.4445    , -0.8198   , -0.1409298   ,         0
148.json , 0.1286    , -0.0706   , -0.9892   , -0.4578859   ,         1
1480.json, 0.7999    , 0.1185    , -0.5883   , -0.1370364   ,         0
1481.json, -0.3769   , 0.1642    , -0.9116   , 0.2229868    ,         0
1482.json, -0.7645   , -0.1876   , -0.6167   , 0.01202855   ,         0
1483.json, 0.4862    , 0.0542    , -0.8722   , 0.01149108   ,         0
1484.json, -0.5054   , 0.4099    , -0.7593   , -0.3945479   ,         0
1485.json, 0.0159    , -0.659    , -0.7519   , -0.02357044  ,         0
1486.json, -0.0776   , -0.404    , -0.9115   , 0.3196909    ,         0
1487.json, 0.0797    , -0.0899   , -0.9928   , 0.2805769    ,         1
1488.json, 0.5951    , -0.0287   , -0.8031   , -0.07517286  ,         0
1489.json, -0.2734   , -0.615    , -0.7396   , 0.2162752    ,         0
149.json , 0.1087    , 0.5197    , -0.8474   , 0.1282168    ,         0
1490.json, 0.5229    , -0.5476   , -0.6532   , 0.1102413    ,         0
1491.json, 0.36      , 0.1449    , -0.9216   , -0.03393369  ,         0
1492.json, -0.4971   , 0.2736    , -0.8234   , 0.3785107    ,         0
1493.json, 0.6959    , -0.0949   , -0.7119   , 0.0930511    ,         0
1494.json, 0.6104    , 0.4652    , -0.6411   , 0.04345333   ,         0
1495.json, -0.16     , 0.4081    , -0.8988   , 0.1417311    ,         0
1496.json, 0.0695    , 0.071     , -0.9951   , 0.2478257    ,         1
1497.json, -0.1223   , -0.5532   , -0.824    , -0.2038094   ,         0
1498.json, -0.1978   , -0.6809   , -0.7052   , 0.2254081    ,         0
1499.json, -0.1913   , -0.0758   , -0.9786   , 0.1304524    ,         0
15.json  , -0.4281   , 0.4449    , -0.7866   , -0.1176903   ,         0
150.json , 0.4911    , 0.5995    , -0.632    , -0.03252332  ,         0
1500.json, -0.2618   , -0.3006   , -0.9171   , -0.03153748  ,         0
1501.json, 0.004     , 0.0599    , -0.9982   , 0.3964147    ,         1
1502.json, -0.4211   , 0.2407    , -0.8745   , 0.1981675    ,         0
1503.json, -0.3688   , -0.3979   , -0.84     , -0.08066892  ,         0
1504.json, 0.4556    , -0.27     , -0.8483   , 0.1082492    ,         0
1505.json, 0.384     , -0.4994   , -0.7766   , -0.3460546   ,         0
1506.json, 0.6888    , 0.1155    , -0.7157   , -0.09641293  ,         0
1507.json, -0.4749   , -0.3807   , -0.7934   , -0.0121386   ,         0
1508.json, 0.084     , -0.1216   , -0.989    , 0.3586811    ,         1
1509.json, 0.1539    , 0.0515    , -0.9867   , 0.2645605    ,         1
151.json , 0.3598    , 0.2811    , -0.8897   , -0.1738081   ,         0
1510.json, 0.2692    , -0.3093   , -0.9121   , 0.03979283   ,         0
1511.json, -0.1163   , -0.4811   , -0.8689   , 0.1927321    ,         0
1512.json, 0.4044    , -0.692    , -0.598    , -0.03109625  ,         0
1513.json, -0.2168   , 0.398     , -0.8914   , -0.3032974   ,         0
1514.json, -0.2186   , 0.1369    , -0.9662   , 0.1122668    ,         0
1515.json, 0.4129    , -0.1053   , -0.9046   , 0.01769838   ,         0
1516.json, 0.6625    , 0.0199    , -0.7488   , 0.03524458   ,         0
1517.json, -0.49     , -0.2639   , -0.8308   , -0.1296821   ,         0
1518.json, -0.1631   , -0.3514   , -0.9219   , -0.4371611   ,         0
1519.json, 0.3781    , 0.3781    , -0.845    , 0.02568726   ,         0
152.json , -0.6293   , -0.3251   , -0.7059   , -0.2557117   ,         0
1520.json, -0.3819   , -0.0643   , -0.922    , 0.2824889    ,         0
1521.json, -0.4727   , -0.4134   , -0.7783   , -0.1362796   ,         0
1522.json, -0.1797   , -0.0909   , -0.9795   , -0.1883101   ,         0
1523.json, -0.7627   , 0.3164    , -0.5641   , 0.05392243   ,         0
1524.json, -0.6682   , -0.2966   , -0.6823   , -0.1001069   ,         0
1525.json, -0.0745   , 0.2482    , -0.9658   , 0.1262591    ,         0
1526.json, 0.354     , -0.1209   , -0.9274   , 0.01332618   ,         0
1527.json, 0.6653    , 0.1624    , -0.7287   , -0.2708067   ,         0
1528.json, 0.292     , -0.2391   , -0.926    , -0.3222769   ,         0
1529.json, -0.2434   , 0.225     , -0.9435   , -0.2417076   ,         0
153.json , 0.7872    , 0.1037    , -0.6079   , -0.1175271   ,         0
1530.json, -0.0391   , -0.0883   , -0.9953   , 0.006559689  ,         1
1531.json, 0.4125    , 0.4474    , -0.7935   , -0.1645704   ,         0
1532.json, 0.1114    , 0.6       , -0.7922   , 0.05938264   ,         0
1533.json, 0.4419    , 0.0264    , -0.8967   , 0.04151411   ,         0
1534.json, 0.4943    , 0.2503    , -0.8325   , -0.1883035   ,         0
1535.json, -0.5018   , -0.4646   , -0.7296   , -0.1370295   ,         0
1536.json, 0.1869    , -0.154    , -0.9702   , 0.2372032    ,         0
1537.json, 0.5259    , -0.339    , -0.78     , -0.138775    ,         0
1538.json, -0.1245   , -0.059    , -0.9905   , -0.127658    ,         1
1539.json, -0.4152   , 0.1672    , -0.8942   , 0.5687943    ,         0
154.json , 0.4828    , -0.2814   , -0.8293   , 0.05992433   ,         0
1540.json, 0.2793    , 0.1826    , -0.9427   , 0.1010528    ,         0
1541.json, -0.7085   , -0.0911   , -0.6998   , -0.103291    ,         0
1542.json, -0.2404   , -0.226    , -0.944    , -0.06351829  ,         0
1543.json, 0.3816    , -0.2558   , -0.8883   , 0.03532362   ,         0
1544.json, -0.4464   , -0.1014   , -0.8891   , 0.04550526   ,         0
1545.json, 0.6754    , 0.1459    , -0.7229   , 0.06989302   ,         0
1546.json, -0.4457   , -0.0566   , -0.8934   , -0.02224826  ,         0
1547.json, 0.2878    , 0.2768    , -0.9168   , 0.0748549    ,         0
1548.json, -0.3378   , 0.1438    , -0.9302   , 0.1029768    ,         0
1549.json, -0.4388   , 0.3746    , -0.8168   , 0.5013795    ,         0
155.json , -0.5141   , -0.0583   , -0.8558   , -0.2356279   ,         0
1550.json, 0.0969    , 0.0765    , -0.9924   , -0.3277734   ,         1
1551.json, 0.27      , -0.1697   , -0.9478   , -0.05155212  ,         0
1552.json, -0.0799   , 0.0258    , -0.9965   , -0.1594576   ,         1
1553.json, -0.8403   , 0.1884    , -0.5084   , 0.3003876    ,         0
1554.json, -0.3112   , 0.4748    , -0.8232   , 0.2529469    ,         0
1555.json, -0.3476   , -0.2498   , -0.9037   , -0.127691    ,         0
1556.json, 0.6208    , 0.3093    , -0.7204   , -0.2255777   ,         0
1557.json, -0.074    , -0.0554   , -0.9957   , -0.1581371   ,         1
1558.json, -0.0862   , -0.272    , -0.9584   , -0.003481809 ,         0
1559.json, 0.1041    , 0.2154    , -0.971    , 0.05685989   ,         0
156.json , -0.4729   , 0.0968    , -0.8758   , 0.05996637   ,         0
